t,H2O2,OH,HO2,H2O,O2
102.0,518159688547042.1,1.24062184444205e-10,1862450649910.8274,5484549656961.756,1423488909546.9692
102.2,518160692049399.5,1.0069751929830398e-10,1858955083742.1653,5484549656961.756,1424492411904.3958
102.4,518161691790350.0,9.150613948133802e-11,1855469832739.8457,5484549656961.756,1425492152854.896
102.6,518162687788138.8,8.927046779285711e-11,1851994852140.0098,5484549656961.756,1426488150643.6724
102.80000000000001,518163680061400.2,8.393879113430076e-11,1848530096275.1667,5484549656961.756,1427480423905.09
103.0,518164668626928.8,7.885881043785152e-11,1845075523750.0703,5484549656961.756,1428468989433.607
103.2,518165653502969.2,6.681698384993515e-11,1841631089801.6167,5484549656961.756,1429453865474.101
103.4,518166634707417.1,4.4301796451725996e-11,1838196750479.441,5484549656961.756,1430435069921.9585
103.6,518167612257540.4,1.4876513345873367e-11,1834772463292.4539,5484549656961.756,1431412620045.2485
103.80000000000001,518168586170859.8,-2.1503791523316788e-11,1831358185160.9739,5484549656961.756,1432386533364.72
104.0,518169556464848.5,-6.484501377156006e-11,1827953873115.8804,5484549656961.756,1433356827353.3677
104.2,518170523156841.2,-1.140166689728785e-10,1824559484508.9707,5484549656961.756,1434323519346.037
104.4,518171486264034.5,-1.667518926595997e-10,1821174977012.9578,5484549656961.756,1435286626539.4255
104.6,518172445803487.2,-2.196474403223538e-10,1817800308621.4712,5484549656961.756,1436246165992.082
104.80000000000001,518173401792119.5,-2.6816368741008016e-10,1814435437649.0586,5484549656961.756,1437202154624.4077
105.0,518174354246713.8,-3.0662462933001986e-10,1811080322731.1829,5484549656961.756,1438154609218.6548
105.2,518175303183914.1,-3.282199000554848e-10,1807734922824.1296,5484549656961.756,1439103546418.9683
105.4,518176248620374.0,-3.3211244503159544e-10,1804399196865.9526,5484549656961.756,1440048982879.0186
105.6,518177190572997.0,-3.3498579056650287e-10,1801073103225.6477,5484549656961.756,1440990935501.845
105.80000000000001,518178129058300.2,-3.404801857114773e-10,1797756601161.1113,5484549656961.756,1441929420805.0227
106.0,518179064092606.3,-3.483625586259576e-10,1794449650381.714,5484549656961.756,1442864455111.1323
106.2,518179995692118.8,-3.581800738371673e-10,1791152210874.019,5484549656961.756,1443796054623.644
106.4,518180923872922.1,-3.6926013224011505e-10,1787864242901.782,5484549656961.756,1444724235426.9185
106.6,518181848650981.3,-3.807103710975938e-10,1784585707005.9504,5484549656961.756,1445649013486.2065
106.80000000000001,518182770042142.8,-3.91418664040182e-10,1781316564004.6648,5484549656961.756,1446570404647.6494
107.0,518183688062133.4,-4.000531210662422e-10,1778056774993.2578,5484549656961.756,1447488424638.2788
107.2,518184602726561.2,-4.0506208854192227e-10,1774806301344.2544,5484549656961.756,1448403089066.016
107.4,518185514051074.3,-4.0599695596185547e-10,1771565104339.7761,5484549656961.756,1449314413579.2703
107.6,518186422051708.3,-4.063817667712027e-10,1768333144374.105,5484549656961.756,1450222414213.1528
107.80000000000001,518187326744088.5,-4.0711488897530527e-10,1765110382787.295,5484549656961.756,1451127106593.394
108.0,518188228143634.4,-4.081506818117989e-10,1761896781397.8523,5484549656961.756,1452028506139.2344
108.2,518189126265669.7,-4.0942108055914656e-10,1758692302246.6382,5484549656961.756,1452926628174.6133
108.4,518190021125423.2,-4.108355965366388e-10,1755496907596.8662,5484549656961.756,1453821487928.1697
108.6,518190912738028.4,-4.122813171043928e-10,1752310559934.1045,5484549656961.756,1454713100533.2424
108.80000000000001,518191801118523.0,-4.1362290566335313e-10,1749133221966.274,5484549656961.756,1455601481027.8684
109.0,518192686281849.9,-4.147026016552918e-10,1745964856623.6492,5484549656961.756,1456486644354.7847
109.2,518193568242856.5,-4.1534022056280767e-10,1742805427058.8591,5484549656961.756,1457368605361.4272
109.4,518194447016332.8,-4.154619161600503e-10,1739654896561.7864,5484549656961.756,1458247378837.6736
109.6,518195322617117.0,-4.154619161600503e-10,1736513228320.4988,5484549656961.756,1459122979621.876
109.80000000000001,518196195059878.9,-4.154619161600503e-10,1733380385910.7126,5484549656961.756,1459995422383.7737
110.0,518197064359163.8,-4.154619161600503e-10,1730256333196.1084,5484549656961.756,1460864721668.7068
110.2,518197930529428.3,-4.154619161600503e-10,1727141034247.897,5484549656961.756,1461730891933.2876
110.4,518198793585040.4,-4.154619161600503e-10,1724034453344.8257,5484549656961.756,1462593947545.401
110.6,518199653540279.2,-4.1546191616005043e-10,1720936554973.174,5484549656961.756,1463453902784.2036
110.80000000000001,518200510409335.2,-4.1546191616005043e-10,1717847303826.7556,5484549656961.756,1464310771840.1233
111.0,518201364206309.9,-4.1546191616005043e-10,1714766664806.9175,5484549656961.756,1465164568814.8623
111.2,518202214945216.5,-4.1546191616005043e-10,1711694603022.5405,5484549656961.756,1466015307721.393
111.4,518203062639640.4,-4.154619161600503e-10,1708631084557.197,5484549656961.756,1466863002145.3328
111.6,518203907304444.9,-4.154619161600503e-10,1705576072606.6265,5484549656961.756,1467707666949.8838
111.80000000000001,518204748952975.8,-4.154619161600503e-10,1702529533810.7463,5484549656961.756,1468549315480.8462
112.0,518205587598932.4,-4.154619161600503e-10,1699491434015.6255,5484549656961.756,1469387961437.309
112.2,518206423255978.6,-4.154619161600503e-10,1696461739152.7197,5484549656961.756,1470223618483.5493
112.4,518207255937692.3,-4.154619161600503e-10,1693440415356.2827,5484549656961.756,1471056300197.207
112.6,518208085657565.0,-4.154619161600503e-10,1690427428961.99,5484549656961.756,1471886020069.8914
112.80000000000001,518208912429002.8,-4.154619161600503e-10,1687422746505.5566,5484549656961.756,1472712791507.7915
113.0,518209736265327.3,-4.154619161600503e-10,1684426334721.3608,5484549656961.756,1473536627832.2856
113.2,518210557179775.6,-4.154619161600503e-10,1681438160541.0642,5484549656961.756,1474357542280.5474
113.4,518211375185528.8,-4.154619161600503e-10,1678458191029.619,5484549656961.756,1475175548033.7456
113.6,518212190295830.6,-4.154619161600503e-10,1675486393116.5354,5484549656961.756,1475990658335.466
113.80000000000001,518213002523775.0,-4.154619161600503e-10,1672522734076.542,5484549656961.756,1476802886279.904
114.0,518213811882330.3,-4.154619161600503e-10,1669567181476.5295,5484549656961.756,1477612244835.2493
114.2,518214618384389.2,-4.154619161600503e-10,1666619703061.027,5484549656961.756,1478418746894.1482
114.4,518215422042769.7,-4.154619161600503e-10,1663680266750.233,5484549656961.756,1479222405274.5764
114.6,518216222870215.8,-4.154619161600503e-10,1660748840638.153,5484549656961.756,1480023232720.6555
114.80000000000001,518217020879398.6,-4.154619161600503e-10,1657825392990.7476,5484549656961.756,1480821241903.4763
115.0,518217816082917.0,-4.154619161600503e-10,1654909892244.0688,5484549656961.756,1481616445421.915
115.2,518218608493298.4,-4.154619161600503e-10,1652002307002.4087,5484549656961.756,1482408855803.455
115.4,518219398123000.1,-4.154619161600503e-10,1649102606036.4365,5484549656961.756,1483198485505.0044
115.6,518220184984408.8,-4.154619161600503e-10,1646210758281.3452,5484549656961.756,1483985346913.718
115.80000000000001,518220969089842.9,-4.154619161600503e-10,1643326732834.9924,5484549656961.756,1484769452347.8145
116.0,518221750451552.5,-4.154619161600503e-10,1640450498956.0415,5484549656961.756,1485550814057.3977
116.2,518222529081720.3,-4.154619161600503e-10,1637582026062.1074,5484549656961.756,1486329444225.2751
116.4,518223304992462.9,-4.154619161600503e-10,1634721283727.8958,5484549656961.756,1487105354967.7783
116.6,518224078195830.7,-4.154619161600503e-10,1631868241683.281,5484549656961.756,1487878558335.567
116.80000000000001,518224848703809.2,-4.154619161600503e-10,1629022869810.2788,5484549656961.756,1488649066314.1992
117.0,518225616528320.2,-4.154619161600503e-10,1626185138142.242,5484549656961.756,1489416890825.177
117.2,518226381681222.0,-4.154619161600503e-10,1623355016863.0369,5484549656961.756,1490182043726.9854
117.4,518227144174310.8,-4.154619161600503e-10,1620532476304.31,5484549656961.756,1490944536815.7253
117.6,518227904019321.0,-4.154619161600503e-10,1617717486943.5989,5484549656961.756,1491704381825.9275
117.80000000000001,518228661227926.4,-4.154619161600503e-10,1614910019402.4683,5484549656961.756,1492461590431.3687
118.0,518229415811740.9,-4.154619161600503e-10,1612110044444.654,5484549656961.756,1493216174245.8926
118.2,518230167782319.3,-4.154619161600503e-10,1609317532974.202,5484549656961.756,1493968144824.229
118.4,518230917151157.9,-4.154619161600503e-10,1606532456033.6074,5484549656961.756,1494717513662.8115
118.6,518231663929695.7,-4.154619161600503e-10,1603754784801.9585,5484549656961.756,1495464292200.5986
118.80000000000001,518232408129315.0,-4.1546191616005027e-10,1600984490593.0723,5484549656961.756,1496208491819.8909
119.0,518233149761342.2,-4.1546191616005027e-10,1598221544853.6396,5484549656961.756,1496950123847.1506
119.2,518233888837048.9,-4.1546191616005027e-10,1595465919161.3618,5484549656961.756,1497689199553.8228
119.4,518234625367652.2,-4.1546191616005027e-10,1592717585223.0942,5484549656961.756,1498425730157.1501
119.6,518235359364316.1,-4.1546191616005027e-10,1589976514872.984,5484549656961.756,1499159726820.9966
119.80000000000001,518236090838151.0,-4.1546191616005027e-10,1587242680072.1614,5484549656961.756,1499891200655.9785
120.0,516645988855586.7,2490969608619.2246,1754248981348.5918,5742990230386.558,1544666784905.5288
120.2,516233384592616.4,1976337385427.181,2069964591010.187,6250947409628.948,1640019701177.683
120.4,515907796473069.1,1558657165201.225,2306985321358.2783,6663347632593.283,1726831804594.5571
120.6,515652316807777.9,1223729924169.4897,2485251829761.502,6994120185248.959,1802124691959.025
120.8,515452749435199.0,957527208518.115,2619395827636.3076,7257066531614.067,1865503665745.173
121.0,515297439238377.7,747329554727.6882,2720225533968.9463,7464719446064.826,1917846383374.6177
121.2,515176966025986.4,582163052877.7463,2795781799181.1636,7627901739524.497,1960555464443.1277
121.4,515083800821724.6,452853988622.9852,2852087450693.302,7755666232236.92,1995154752893.6987
121.6,515011975040986.8,351894666096.95764,2893681381099.905,7855424701137.242,2023087441056.1543
121.8,514956785411285.9,273231253256.78018,2924002268083.255,7933155344427.388,2045628454645.4824
122.0,514914542206901.8,212033764263.15033,2945666866723.5356,7993628782957.067,2063858688791.0483
122.2,514882360435158.3,164478323342.7162,2960673812318.4814,8040622456718.356,2078670590808.8599
122.4,514857989918164.7,127554778551.55298,2970554224591.6094,8077110288412.578,2090787905509.455
122.6,514839678865573.6,98903553763.17337,2976483930185.094,8105423642398.128,2100790206903.8933
122.8,514826065372338.8,76680875737.11655,2979367685975.952,8127384354817.775,2109137426088.6633
123.0,514816091728445.6,59449417026.53711,2979902770235.589,8144412713216.185,2116192140593.9077
123.2,514808937091884.9,46090674339.73146,2978627243776.122,8157613995245.302,2122238786062.2742
123.4,514803964789852.1,35735389197.321465,2975956728239.3076,8167847199976.159,2127499688760.4382
123.6,514800681186673.4,27708662516.512413,2972212533166.508,8175779271184.948,2132148156790.6125
123.8,514798703650175.1,21486868783.861614,2967643219677.118,8181927667374.721,2136319016482.058
124.0,514797735640789.2,16663954552.00523,2962441173232.5576,8186693662081.029,2140117001802.5286
124.2,514797547364142.2,12925151085.477306,2956755362366.6377,8190388319580.908,2143623382655.4207
124.4,514797960757154.3,10026510280.302902,2950701174905.6523,8193252717102.161,2146901173188.7747
124.6,514798837843985.2,7778997571.29991,2944368010282.9863,8195473664315.042,2149999207232.4766
124.8,514800071709996.4,6036141592.389812,2937825145049.608,8197195908240.232,2152955317168.854
125.0,514801579506957.6,4684452790.353317,2931126267992.0845,8198531601925.526,2155798807815.3665
125.2,514803297033547.6,3635994736.4861145,2924312988778.682,8199567645804.258,2158552378284.2075
125.4,514805174536861.2,2822626897.773627,2917417553904.997,8200371377267.35,2161233613060.8281
125.6,514807173459992.5,2191544058.898277,2910464949973.362,8200994978828.8955,2163856137753.7402
125.8,514809263922520.1,1701821001.108687,2903474533134.5713,8201478892844.69,2166430514297.1653
126.0,514811422768667.1,1321736164.312717,2896461291861.3003,8201854466395.414,2168964933994.8145
126.2,514813632055144.6,1026698775.8736175,2889436825845.003,8202145999788.477,2171465753865.3718
126.4,514815877879519.8,797643352.9459305,2882410105039.411,8202372333173.966,2173937911625.985
126.6,514818149472338.5,619786161.0737841,2875388058362.453,8202548075454.83,2176385246725.5793
126.8,514820438493541.1,481661954.46341944,2868376030387.1084,8202684556207.686,2178810748681.0483
127.0,514822738487129.1,374377756.5446292,2861378135696.497,8202790563113.669,2181216749175.011
127.2,514825044458435.8,291034720.69391114,2854397533885.318,8202872913284.961,2183605070653.0317
127.4,514827352546386.3,226280152.80143243,2847436643019.7217,8202936895960.328,2185977141278.9524
127.6,514829659769367.8,175960349.82708532,2840497305355.031,8202986615570.943,2188334083871.0164
127.8,514831963828146.9,136851527.7274412,2833580916011.5283,8203025257636.214,2190676784715.3972
128.0,514834262953005.5,106451242.96796468,2826688522904.6855,8203055294878.635,2193005946816.536
128.2,514836555785156.8,82816685.10735375,2819820904362.875,8203078647020.029,2195322131109.1099
128.4,514838841284737.6,64439287.234428205,2812978629424.452,8203096804688.26,2197625788358.11
128.6,514841118659413.5,50147483.731133685,2806162104685.795,8203110925508.753,2199917283854.5547
128.8,514843387308967.9,39031284.98712746,2799371610705.2866,8203121908636.724,2202196916536.9775
129.0,514845646782290.7,30383764.873385657,2792607330295.5767,8203130452576.442,2204464933799.468
129.2,514847896743987.0,23655661.99383277,2785869370514.159,8203137100041.768,2206721542961.151
129.4,514850136948451.0,18420149.69469772,2779157779758.1436,8203142272768.209,2208966920151.585
129.6,514852367219731.8,14345493.09757873,2772472561054.501,8203146298531.3545,2211201217195.54
129.8,514854587435896.6,11173824.105317479,2765813682393.5107,8203149432119.752,2213424566948.706
130.0,514856797516883.9,8704662.79211821,2759181084763.9316,8203151871617.685,2215637087433.8467
130.2,514858997415066.9,6782121.924538076,2752574688401.3545,8203153771048.484,2217838885047.768
130.4,514861187107922.7,5284969.722534472,2745994397647.318,8203155250193.528,2220030057048.5522
130.6,514863366592333.8,4118911.2421652386,2739440104728.0464,8203156402218.948,2222210693485.1167
130.8,514865535880161.7,3210592.112744421,2732911692692.911,8203157299600.469,2224380878694.6294
131.0,514867694994805.7,2502939.5370599106,2726409037699.2935,8203157998726.854,2226540692464.997
131.2,514869843968528.0,1951541.8082137865,2719932010788.9307,8203158543477.208,2228690210937.7344
131.4,514871982840375.8,1521834.3862135585,2713480479268.628,8203158968001.317,2230829507309.533
131.6,514874111654564.4,1186912.528332547,2707054307783.07,8203159298880.893,2232958652377.747
131.8,514876230459222.4,925830.7073404414,2700653359148.013,8203159556809.833,2235077714964.822
132.0,514878339305415.5,722280.2715158202,2694277494996.972,8203159757900.753,2237186762248.8076
132.2,514880438246387.5,563561.0750440673,2687926576282.7124,8203159914701.047,2239285860021.0205
132.4,514882527336971.4,439781.5966457402,2681600463665.7046,8203160036983.195,2241375072887.1562
132.6,514884606633132.4,343236.68856743514,2675299017814.583,8203160132359.565,2243454464424.5117
132.8,514886676191611.9,267923.43875109684,2669022099638.071,8203160206760.745,2245524097305.1426
133.0,514888736069652.3,209164.43066258793,2662769570463.553,8203160264807.763,2247584033392.55
133.2,514890786324783.5,163314.53646401773,2656541292174.101,8203160310101.778,2249634333817.8237
133.4,514892827014657.6,127532.68597663085,2650337127313.139,8203160345449.572,2251675059039.8022
133.6,514894858196921.1,99604.1866959779,2644156939163.9277,8203160373039.096,2253706268892.826
133.8,514896879929116.1,77802.37870784213,2638000591809.4365,8203160394576.139,2255728022624.837
134.0,514898892268604.6,60780.8995112621,2631867950176.9443,8203160411390.795,2257740378927.963
134.2,514900895272510.4,47489.774837235665,2625758880070.7725,8203160424520.334,2259743395963.26
134.4,514902888997674.6,37110.05623764351,2619673248195.7705,8203160434773.797,2261737131380.899
134.6,514904873500621.8,29002.89862938677,2613610922173.6265,8203160442782.284,2263721642336.8066
134.8,514906848837535.8,22669.882255846613,2607571770553.588,8203160449038.183,2265696985506.529
135.0,514908815064238.5,17722.091326976697,2601555662818.8604,8203160453925.69,2267663217096.9365
135.2,514910772236178.9,13856.013622710287,2595562469389.645,8203160457744.639,2269620392856.2373
135.4,514912720408421.0,10834.753616747823,2589592061623.581,8203160460729.049,2271568568082.659
135.6,514914659635637.8,8473.385528875397,2583644311814.1777,8203160463061.599,2273507797632.0957
135.8,514916589972107.4,6627.532497022463,2577719093187.7075,8203160464884.914,2275438135924.9243
136.0,514918511471709.1,5184.459926095107,2571816279898.911,8203160466310.357,2277359636952.1836
136.2,514920424187923.7,4056.1286417976034,2565935747025.796,8203160467424.8955,2279272354281.2334
136.4,514922328173831.9,3173.775831564016,2560077370563.7603,8203160468296.459,2281176341061.005
136.6,514924223482116.2,2483.687173829716,2554241027419.1826,8203160468978.104,2283071650026.9214
136.8,514926110165061.5,1943.8978869210066,2548426595402.6475,8203160469511.286,2284958333505.56
137.0,514927988274558.0,1521.618215058875,2542633953221.8804,8203160469928.393,2286836443419.0884
137.2,514929857862102.0,1191.224010465822,2536862980474.4873,8203160470254.739,2288706031289.5356
137.4,514931718978800.0,932.6881541282213,2531113557640.558,8203160470510.1045,2290567148242.907
137.6,514933571675370.4,730.3559291742101,2525385566075.1846,8203160470709.953,2292419845013.184
137.8,514935416002147.1,571.9888052026233,2519678888000.92,8203160470866.378,2294264171946.2085
138.0,514937252009081.9,448.01769385277214,2513993406500.228,8203160470988.825,2296100179003.4917
138.2,514939079745748.6,350.95971449423644,2508329005507.9287,8203160471084.692,2297927915765.9307
138.4,514940899261345.0,274.96260485663527,2502685569803.6646,8203160471159.755,2299747431437.4634
138.6,514942710604697.4,215.44879104635606,2497062985004.3975,8203160471218.536,2301558774848.6587
138.8,514944513824263.0,168.8372823365506,2491461137556.9526,8203160471264.575,2303361994460.249
139.0,514946308968133.3,132.32634280819502,2485879914730.6094,8203160471300.635,2305157138366.611
139.2,514948096084037.6,103.72363647445388,2480319204609.751,8203160471328.885,2306944254299.1978
139.4,514949875219346.2,81.31345808974109,2474778896086.5776,8203160471351.019,2308723389629.9214
139.6,514951646421073.4,63.752938116258235,2469258878853.876,8203160471368.364,2310494591374.503
139.8,514953409735881.1,49.9908890721711,2463759043397.865,8203160471381.956,2312257906195.764
140.0,514955165210081.5,39.204345392063786,2458279280991.103,8203160471392.609,2314013380406.8916
140.2,514956912889640.9,30.748933022835296,2452819483685.468,8203160471400.961,2315761059974.6616
140.4,514958652820182.4,24.12004987400324,2447379544305.2065,8203160471407.508,2317500990522.62
140.6,514960385046989.0,18.922498063967378,2441959356440.0503,8203160471412.641,2319233217334.2344
140.8,514962109615006.7,14.846725046815124,2436558814438.41,8203160471416.667,2320957785356.001
141.0,514963826568848.1,11.650232766870584,2431177813400.6294,8203160471419.823,2322674739200.5273
141.2,514965535952794.6,9.143028902327295,2425816249172.3174,8203160471422.3,2324384123149.5713
141.4,514967237810800.3,7.1762399331380236,2420474018337.749,8203160471424.242,2326085981157.0557
141.6,514968932186493.8,5.633197675825255,2415151018213.327,8203160471425.768,2327780356852.039
141.8,514970619123182.1,4.422461197536973,2409847146841.122,8203160471426.963,2329467293541.6616
142.0,514972298663853.6,3.472353142189605,2404562302982.474,8203160471427.901,2331146834214.0605
142.2,514973970851180.0,2.7266812816839368,2399296386111.664,8203160471428.638,2332819021541.2466
142.4,514975635727520.1,2.1413877790134794,2394049296409.649,8203160471429.216,2334483897881.955
142.6,514977293334922.1,1.6819246511993513,2388820934757.8643,8203160471429.669,2336141505284.465
142.8,514978943715126.7,1.3211978121769594,2383611202732.0923,8203160471430.025,2337791885489.3853
143.0,514980586909569.4,1.0379563061590145,2378420002596.3906,8203160471430.303,2339435079932.4175
143.2,514982222959383.9,0.81553017779136,2373247237297.09,8203160471430.523,2341071129747.083
143.4,514983851905404.1,0.6408414038813505,2368092810456.8477,8203160471430.697,2342700075767.423
143.6,514985473788167.2,0.5036287069159195,2362956626368.7686,8203160471430.833,2344321958530.668
143.8,514987088647916.4,0.39583993209067303,2357838589990.5864,8203160471430.939,2345936818279.8867
144.0,514988696524602.9,0.3111557080106858,2352738606938.903,8203160471431.021,2347544694966.596
144.2,514990297457889.6,0.24461596941970848,2347656583483.4854,8203160471431.088,2349145628253.3506
144.4,514991891487152.5,0.19232712291211246,2342592426541.6323,8203160471431.139,2350739657516.3037
144.6,514993478651483.9,0.15123238006882822,2337546043672.5864,8203160471431.178,2352326821847.7393
144.8,514995058989694.8,0.11893163602228951,2332517343072.0107,8203160471431.213,2353907160058.579
145.0,514996632540316.9,0.09354017713793145,2327506233566.523,8203160471431.237,2355480710680.8647
145.2,514998199341606.3,0.07357783498203488,2322512624608.28,8203160471431.258,2357047511970.21
145.4,514999759431544.3,0.05788201822603396,2317536426269.6274,8203160471431.273,2358607601908.23
145.6,515001312847841.0,0.04553947415116336,2312577549237.793,8203160471431.286,2360161018204.947
145.8,515002859627937.2,0.03583272788155198,2307635904809.645,8203160471431.295,2361707798301.1646
146.0,515004399809006.8,0.028198050612687264,2302711404886.494,8203160471431.305,2363247979370.8257
146.2,515005933427959.4,0.02219246206880334,2297803961968.9575,8203160471431.31,2364781598323.3403
146.4,515007460521441.9,0.017467828565579865,2292913489151.87,8203160471431.314,2366308691805.89
146.6,515008981125841.8,0.013750522789375538,2288039900119.247,8203160471431.317,2367829296205.71
146.8,515010495277288.4,0.010825456155971068,2283183109139.3,8203160471431.322,2369343447652.345
147.0,515012003011655.8,0.008523534752521399,2278343031059.503,8203160471431.323,2370851182019.8887
147.2,515013504364565.2,0.00671180997050904,2273519581301.7065,8203160471431.325,2372352534929.189
147.4,515014999371386.1,0.0052857398741242645,2268712675857.3066,8203160471431.325,2373847541750.0415
147.6,515016488067239.5,0.004163110964349155,2263922231282.452,8203160471431.326,2375336237603.352
147.8,515017970486999.3,0.003279261812370778,2259148164693.312,8203160471431.328,2376818657363.284
148.0,515019446665295.4,0.002583330349553666,2254390393761.383,8203160471431.33,2378294835659.381
148.2,515020916636514.8,0.0020353048515613504,2249648836708.8447,8203160471431.33,2379764806878.6616
148.4,515022380434803.8,0.001603704528026037,2244923412303.9653,8203160471431.33,2381228605167.7056
148.6,515023838094070.8,0.0012637590268287971,2240214039856.5483,8203160471431.33,2382686264434.708
148.8,515025289647987.6,0.0009959770332253054,2235520639213.43,8203160471431.33,2384137818351.5166
149.0,515026735129991.8,0.0007850176544555732,2230843130754.0146,8203160471431.33,2385583300355.6484
149.2,515028174573288.4,0.0006188057685089206,2226181435385.862,8203160471431.33,2387022743652.2876
149.4,515029608010852.4,0.00048783616768217577,2221535474540.3125,8203160471431.33,2388456181216.2573
149.6,515031035475430.1,0.0003846253478864761,2216905170168.159,8203160471431.33,2389883645793.9795
149.8,515032456999541.6,0.0003032818238745051,2212290444735.364,8203160471431.33,2391305169905.4077
150.0,515033872615482.1,0.00023916584461995991,2207691221218.8076,8203160471431.33,2392720785845.947
150.2,515035282355324.5,0.00018862354141090823,2203107423102.0967,8203160471431.33,2394130525688.3486
150.4,515036686250920.7,0.00014877730389013804,2198538974371.392,8203160471431.33,2395534421284.5903
150.6,515038084333903.9,0.00011736029516646277,2193985799511.302,8203160471431.33,2396932504267.735
150.8,515039476635689.9,9.258685205676157e-05,2189447823500.7925,8203160471431.33,2398324806053.77
151.0,515040863187479.5,7.304990859045751e-05,2184924971809.1538,8203160471431.33,2399711357843.434
151.2,515042244020260.1,5.7641246538776264e-05,2180417170391.9995,8203160471431.33,2401092190624.018
151.4,515043619164807.3,4.54881472296519e-05,2175924345687.3062,8203160471431.33,2402467335171.152
151.6,515044988651686.7,3.590118611685646e-05,2171446424611.4902,8203160471431.33,2403836822050.5747
151.8,515046352511256.0,2.8337102730920792e-05,2166983334555.5242,8203160471431.33,2405200681619.8867
152.0,515047710773666.4,2.23687170687434e-05,2162535003381.0942,8203160471431.33,2406558944030.2803
152.2,515049063468864.3,1.7659134963219523e-05,2158101359416.7664,8203160471431.33,2407911639228.2676
152.4,515050410626593.4,1.3942620015063032e-05,2153682331454.3215,8203160471431.33,2409258796957.335
152.6,515051752276395.8,1.100933242451727e-05,2149277848744.7642,8203160471431.33,2410600446759.739
152.8,515053088447614.1,8.693903902146616e-06,2144887840994.8472,8203160471431.33,2411936617978.072
153.0,515054419169393.0,6.865063640229853e-06,2140512238363.2415,8203160471431.33,2413267339756.9907
153.2,515055744470680.6,5.4217375793703255e-06,2136150971457.5598,8203160471431.33,2414592641044.552
153.4,515057064380230.3,4.282524721256368e-06,2131803971329.6882,8203160471431.33,2415912550594.317
153.6,515058378926602.6,3.3834007075228033e-06,2127471169473.1187,8203160471431.33,2417227096966.5537
153.8,515059688138166.0,2.6732926020784127e-06,2123152497818.9258,8203160471431.33,2418536308530.0464
154.0,515060992043099.7,2.11224574597113e-06,2118847888732.1921,8203160471431.33,2419840213463.704
154.2,515062290669394.1,1.668886507147621e-06,2114557275008.6086,8203160471431.33,2421138839758.0894
154.4,515063584044852.7,1.3187262781336686e-06,2110280589871.8118,8203160471431.33,2422432215216.62
154.6,515064872197093.2,1.042700214339073e-06,2106017766969.7612,8203160471431.33,2423720367457.195
154.8,515066155153550.4,8.246783893967474e-07,2101768740370.1199,8203160471431.33,2425003323914.271
155.0,515067432941475.9,6.523674743973779e-07,2097533444558.2039,8203160471431.33,2426281111839.7896
155.2,515068705587940.8,5.160008391006188e-07,2093311814433.3906,8203160471431.33,2427553758304.786
155.4,515069973119837.1,4.080536819581055e-07,2089103785305.366,8203160471431.33,2428821290201.081
155.6,515071235563909.0,3.2253044053513876e-07,2084909292821.5625,8203160471431.33,2430083734272.986
155.8,515072492946603.7,2.5535308397087253e-07,2080728273310.025,8203160471431.33,2431341116967.663
156.0,515073745294357.5,2.0213973371961973e-07,2076560663123.5925,8203160471431.33,2432593464721.495
156.2,515074992633287.0,1.601736297471038e-07,2072406399348.0562,8203160471431.33,2433840803650.964
156.4,515076234989474.6,1.2695679690620714e-07,2068265419147.2063,8203160471431.33,2435083159838.509
156.6,515077472388736.7,1.0065629421534132e-07,2064137660294.5208,8203160471431.33,2436320559100.646
156.8,515078704856741.6,7.975877136120702e-08,2060023060903.8235,8203160471431.33,2437553027105.463
157.0,515079932419072.8,6.293738009021129e-08,2055921559282.4712,8203160471431.33,2438780589436.702
157.2,515081155100966.6,4.962267369156467e-08,2051833094535.0403,8203160471431.33,2440003271330.532
157.4,515082372927711.2,3.904096142673471e-08,2047757605646.8403,8203160471431.33,2441221098075.157
157.6,515083585924219.3,3.072877959489178e-08,2043695032465.1653,8203160471431.33,2442434094583.1787
157.8,515084794115402.4,2.4215889794145687e-08,2039645314839.4094,8203160471431.33,2443642285766.2915
158.0,515085997525930.5,1.9112824187884763e-08,2035608393174.268,8203160471431.33,2444845696294.3813
158.2,515087196180297.7,1.511186038260662e-08,2031584208277.9016,8203160471431.33,2446044350661.616
158.4,515088390102948.2,1.19256648433656e-08,2027572701073.8657,8203160471431.33,2447238273311.9976
158.6,515089579317988.5,9.417949542452425e-09,2023573813260.3945,8203160471431.33,2448427488352.3228
158.8,515090763849579.5,7.416727799131606e-09,2019587486411.6946,8203160471431.33,2449612019943.4062
159.0,515091943721529.5,5.837146155703021e-09,2015613662912.5376,8203160471431.33,2450791891893.4404
159.2,515093118957635.2,4.595405831672232e-09,2011652285174.5085,8203160471431.33,2451967127998.956
159.4,515094289581482.4,3.619261452156311e-09,2007703296092.6765,8203160471431.33,2453137751846.297
159.6,515095455616469.0,2.85682998122719e-09,2003766638996.7163,8203160471431.33,2454303786832.8296
159.8,515096617085863.4,2.2570930773626117e-09,1999842257512.3547,8203160471431.33,2455465256227.3213
160.0,515097774012486.3,1.7936157772065485e-09,1995930096297.164,8203160471431.33,2456622182850.107
160.2,515098926419454.6,1.4234834684699827e-09,1992030099325.339,8203160471431.33,2457774589818.5146
160.4,515100074329944.4,1.1005438219341436e-09,1988142210436.8132,8203160471431.33,2458922500308.2207
